id,descripcion,laboratorio,condicion_venta,precio_unitario,year_compra,year_caducidad,porcentaje_efectividad,Ventas_Totales_Year
986,ÁCIDO ACETILSALICÍLICO COMPRIMIDOS 100 mg,LABORATORIO MAVER S.A.,Directa,13000,2021,2024,90,515000
992,"CARISTOP SOLUCIÓN PARA ENJUAGATORIO BUCAL 0,2%",LABORATORIO MAVER S.A.,Directa,13000,2021,2023,85,375000
1002,TAPSIN SIN CAFEÍNA JARABE 120 mg/5 mL,LABORATORIO MAVER S.A.,Directa,13000,2022,2023,92,391000
1011,"LÁGRIMAS ARTIFICIALES SOLUCIÓN OFTÁLMICA 1,4%",LABORATORIO CHILE S.A.,Directa,13000,2020,2025,96,457000
1026,TANTUM FORTE CREMA 5%,LABORATORIO CHILE S.A.,Indirecta,13000,2022,2023,90,386000
1033,FLANAX COMPRIMIDOS  RECUBIERTOS 275 mg,BAYER S.A.,Indirecta,13000,2022,2023,98,417000
1064,AIRTEROL INFANTIL JARABE 100 mg/5 mL,LABORATORIO CHILE S.A.,Indirecta,13000,2020,2024,100,510000
1116,POLIVIDONA YODADA HOFSA SOLUCIÓN TÓPICA 10%,DROGUERIA HOFMANN S.A.C.,Indirecta,13000,2021,2024,96,415000
1132,PARACETAMOL JARABE 120 mg/5 mL,ITF - LABOMED FARMACÉUTICA LTDA.,Indirecta,13000,2021,2025,84,497000
1147,"CLORURO DE SODIO, CLORURO DE BENZALCONIO Y ALCOHOL POLIVINILICO SOLUCIÓN OFTÁLMICA",LABORATORIOS SAVAL S.A.,Indirecta,13000,2022,2025,98,425000
1175,PARACETAMOL SUPOSITORIOS 125 mg,MASTER CARE S.A.,Indirecta,13000,2019,2025,84,421000
1195,MAALOX PLUS 950 SUSPENSIÓN ORAL,SANOFI-AVENTIS DE CHILE S.A.,Indirecta,13000,2022,2023,97,537000
1206,"NOVOTEARS SOLUCIÓN OFTÁLMICA 0,012%",LABORATORIOS SAVAL S.A.,Indirecta,13000,2020,2024,94,445000
1235,PIRALVEX COMPUESTO CREMA TÓPICA,ALPES CHEMIE S.A.,Indirecta,13000,2021,2024,95,493000
1286,PEROXIBEN GEL 5%,ISDIN CHILE LTDA.,Indirecta,13000,2020,2025,100,384000
1299,"FLUOR GEL TÓPICO 1,23%",SOCIEDAD FARMODENTAL S.A.C. e I.,Directa,13000,2021,2024,86,448000
1349,NOLAIS CREMA CAPILAR 1%,MEDIPHARM LTDA.,Directa,13000,2019,2025,82,511000
1389,SARIDON COMPRIMIDOS,BAYER S.A.,Indirecta,13000,2021,2024,93,437000
1443,PAROGENCYL BI-ACTIF PASTA DENTAL SABOR MENTA,LABORATORIOS RIDER LTDA.,Indirecta,13000,2019,2024,86,488000
1450,DECAMETRINA/PIPERONIL BUTÓXIDO SHAMPOO,CHEMOPHARMA  S.A.,Directa,13000,2020,2024,86,406000
1484,GESIDOL SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,MEDIPHARM LTDA.,Directa,13000,2021,2024,100,420000
1505,AB ANTITUSIVO COMPRIMIDOS MASTICABLES,LABORATORIOS SAVAL S.A.,Directa,13000,2022,2024,97,519000
1551,"ALÚMINA COMPUESTA, SOLUCIÓN PARA GOTAS ORALES N° 9",ALS DISTRIBUIDORA LIMITADA,Indirecta,13000,2019,2023,90,336000
1568,"COMPLEJO ARMÓNICO N° 30, SOLUCIÓN PARA GOTAS ORALES",LABORATORIO SEREY S.A.,Indirecta,13000,2019,2024,81,373000
1579,"COMPLEJO ARMÓNICO N° 63, SOLUCIÓN PARA GOTAS ORALES",LABORATORIO SEREY S.A.,Indirecta,13000,2021,2023,95,514000
1581,"COMPLEJO ARMÓNICO N° 66, SOLUCIÓN PARA GOTAS ORALES",LABORATORIO SEREY S.A.,Directa,13000,2022,2025,88,492000
1592,TRAUMEEL SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,13000,2022,2024,91,482000
1600,NEUROSEDANTE SOLUCIÓN ORAL PARA GOTAS,LABORATORIO SEREY S.A.,Directa,13000,2019,2024,96,401000
1607,DIARRHEEL S COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Indirecta,13000,2020,2025,81,542000
1610,ECHINACEA PURPUREA TM SOLUCIÓN ORAL PARA GOTAS,Laura Ximena Polanco González,Indirecta,13000,2020,2024,89,430000
1613,"COMPLEJO ARMÓNICO N° 14, RHUS TOXICODENDRON COMPUESTO SOLUCIÓN ORAL PARA GOTAS",LABORATORIO SEREY S.A.,Directa,13000,2019,2025,93,392000
1619,CARDUUS MARIANUS T.M.,Laura Ximena Polanco González,Indirecta,13000,2021,2024,81,546000
1624,ANACARDIUM COMPUESTO SOLUCIÓN ORAL PARA GOTAS,LABORATORIO SEREY S.A.,Directa,13000,2022,2024,83,539000
1660,ENTEROKIND SOLUCIÓN PARA GOTAS ORALES,PARACELSUS S.A.,Directa,13000,2021,2025,88,433000
1715,HOMOIO Nº 46,LABORATORIO HOCHSTETTER S.A.,Directa,13000,2021,2023,90,406000
1753,SIMILIA Nº 124,LABORATORIO HOCHSTETTER S.A.,Directa,13000,2020,2023,89,331000
1761,GLÓBULO COMPUESTO Nº 2,KNOP LABORATORIOS S.A.,Indirecta,13000,2021,2023,82,425000
1762,GLÓBULO COMPUESTO Nº 3,KNOP LABORATORIOS S.A.,Directa,13000,2022,2025,92,451000
1812,GLOBULO COMPUESTO Nº 50,KNOP LABORATORIOS S.A.,Indirecta,13000,2019,2024,85,457000
1886,SIMILIA Nº 132,LABORATORIO HOCHSTETTER S.A.,Directa,13000,2019,2023,85,395000
1890,GRIPP - HEEL COMPRIMIDOS SUBLINGUALES,Productos Farmacéuticos Heel Chile Ltda.,Directa,13000,2020,2025,88,481000
1893,SIMILIA Nº 133,LABORATORIO HOCHSTETTER S.A.,Indirecta,13000,2022,2024,90,409000
1920,ACTAEA RACEMOSA D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,13000,2022,2025,100,547000
1944,CHELIDONIUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,13000,2020,2023,84,398000
1955,PULSATILLA D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,13000,2021,2024,99,411000
1978,CALCIUM FLUORICUM D12 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,13000,2020,2023,86,548000
1989,NATRIUM SULFURICUM D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,13000,2022,2025,85,440000
2002,LUMBOPLEX COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,13000,2019,2024,84,535000
2005,GLÓBULOS COMPLEJOS 104,KNOP LABORATORIOS S.A.,Directa,13000,2021,2025,100,328000
2010,GLÓBULOS COMPLEJOS 122,KNOP LABORATORIOS S.A.,Indirecta,13000,2022,2024,92,337000
2087,ARGENTUM NITRICUM D6 COMPRIMIDOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Indirecta,13000,2019,2023,89,345000
2088,SIMILIA Nº 156,LABORATORIO HOCHSTETTER S.A.,Indirecta,13000,2021,2025,96,461000
2091,NATRIUM MURIATICUM C200 GLÓBULOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Indirecta,13000,2022,2025,84,334000
2129,ACEITE DE PESCADO CONCENTRADO CÁPSULAS BLANDAS 1000 mg,LABORATORIO EMPROQUIM LTDA.,Indirecta,13000,2020,2025,84,485000
2130,EYKOSACOL CÁPSULAS BLANDAS,KNOP LABORATORIOS S.A.,Directa,13000,2019,2024,92,478000
2141,MAGNESIUM PHOSPHORICUM SOLUCIÓN PARA GOTAS ORALES Nº 6,ALS DISTRIBUIDORA LIMITADA,Directa,13000,2019,2025,81,406000
2146,SEDIBRON JARABE,FLAVIA WOLOSZYN Y CIA. LTDA.,Indirecta,13000,2021,2024,80,470000
2178,ESCAR - T CREMA DÉRMICA 1%,LABORATORIOS PRATER S.A.,Indirecta,13000,2019,2023,92,456000
2225,MEDIKATEE-REU HIERBAS PARA INFUSIÓN ORAL,KNOP LABORATORIOS S.A.,Directa,13000,2021,2024,93,417000
2254,TANACETUM PARTHENIUM COMPRIMIDOS 100 mg,LABORATORIOS FASA S.A.,Indirecta,13000,2021,2025,89,492000
2257,ABRILAR COMPRIMIDOS EFERVESCENTES 65 mg,PHARMA INVESTI DE CHILE S.A.,Directa,13000,2019,2025,100,468000
2281,TÉ DE VIOLETAS COMPUESTO,LABORATORIO HOCHSTETTER S.A.,Indirecta,13000,2022,2023,81,508000
2303,VITIS VINIFERA CÁPSULAS 50 mg,FARMACÉUTICA MED - CELL  LTDA.,Directa,13000,2019,2024,84,496000
2308,GINSENG KOREANO CÁPSULAS BLANDAS 250 mg,CHEMOPHARMA  S.A.,Directa,13000,2019,2025,93,520000
2318,BILAXIL GRANULADO,BAYER S.A.,Indirecta,13000,2022,2024,98,451000
2323,ERBONDA GRAGEAS,BOEHRINGER INGELHEIM LTDA.,Directa,13000,2021,2025,87,518000
2363,KALDOR COMPRIMIDOS 500 mg,SWEDPHARM LTDA.,Directa,13000,2022,2024,82,489000
2451,FLUAZUR PEDIÁTRICO VACUNA ANTIINFLUENZA INACTIVADA SUSPENSIÓN INYECTABLE,NOVARTIS CHILE S.A.,Directa,13000,2021,2023,98,524000
2468,GH HEPATICAS SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,13000,2022,2023,85,534000
2502,AYREMENTOL LOCIÓN TÓPICA,LABORATORIOS SMB FARMA S.A.,Directa,13000,2022,2025,91,414000
24,FRESCANSOL POLVO,LABORATORIOS  EUROMED CHILE S.A.,Directa,12000,2022,2025,82,528000
80,ÁCIDO ASCÓRBICO COMPRIMIDOS MASTICABLES 100 mg,LABORATORIOS PRATER S.A.,Indirecta,12000,2019,2023,86,511000
85,CLARAGINE COMPRIMIDOS,LABORATORIOS PRATER S.A.,Indirecta,12000,2022,2025,97,511000
89,CALADRYL CLEAR LOCIÓN TÓPICA,JOHNSON & JOHNSON PERSONAL CARE CHILE S.A.,Directa,12000,2020,2025,100,449000
114,"PSYLLIUM PULVERIZADO + VASELINA LÍQUIDA MICROENCAPSULADA, POLVO PARA SUSPENSIÓN ORAL",LABORATORIOS ANDRÓMACO S.A.,Indirecta,12000,2020,2025,95,381000
128,PARACETAMOL CON ÁCIDO ACETILSALICÍLICO Y CAFEÍNA COMPRIMIDOS RECUBIERTOS,LABORATORIOS ANDRÓMACO S.A.,Indirecta,12000,2021,2025,95,360000
195,DUOFILM SOLUCIÓN TÓPICA,LABORATORIOS STIEFEL DE CHILE Y CIA. LTDA.,Indirecta,12000,2019,2024,94,475000
214,"LECHE DE MAGNESIA PASTEUR SUSPENSIÓN ORAL 7,5%",LABORATORIO PASTEUR S.A.,Directa,12000,2019,2025,99,466000
217,RETINOL + TIAMINA CLORHIDRATO + RIBOFLAVINA + PIRIDOXINA CLORHIDRATO + ÁCIDO ASCÓRBICO + ERGOCALCIFEROL + ÁCIDO FÓLICO + NICOTINAMIDA + PANTOTENATO CÁLCICO COMPRIMIDOS RECUBIERTOS,BESTPHARMA S.A.,Indirecta,12000,2019,2024,99,525000
224,SANOVAL - TAB COMPRIMIDOS RECUBIERTOS 275 mg,LABORATORIOS  EUROMED CHILE S.A.,Indirecta,12000,2019,2024,85,368000
228,TÓNICO PASTEUR JARABE,LABORATORIO PASTEUR S.A.,Indirecta,12000,2021,2025,91,531000
250,MINFADEN COMPRIMIDOS,MINTLAB CO. S.A.,Directa,12000,2022,2024,87,459000
257,NAPROXENO GEL TÓPICO 10%,OPKO CHILE S.A.,Directa,12000,2019,2023,99,451000
263,IBUPROFENO COMPRIMIDOS 200 mg,LABORATORIO PASTEUR S.A.,Indirecta,12000,2021,2023,92,478000
306,HIPERFLEX COMPRIMIDOS,LABORATORIOS LAFI LTDA.,Indirecta,12000,2019,2023,80,355000
310,"COTIBIN FLU DÍA POLVO PARA SOLUCIÓN ORAL, EN SOBRES",LABORATORIOS ANDRÓMACO S.A.,Directa,12000,2020,2024,100,496000
342,NOVALGINA JARABE 250 mg/5 mL,SANOFI-AVENTIS DE CHILE S.A.,Directa,12000,2020,2024,84,337000
390,AGUA BIDESTILADA SOLUCIÓN INYECTABLE,LABORATORIO SANDERSON S.A.,Directa,12000,2020,2023,90,352000
409,REPELENTE DE INSECTOS AEROSOL,LABORATORIOS FASA S.A.,Indirecta,12000,2022,2024,87,368000
436,QUITACALLOS POMADA DÉRMICA 30%,DROGUERÍA FARMOQUÍMICA DEL PACÍFICO  LTDA.,Directa,12000,2022,2025,90,532000
440,VATANAL SUPOSITORIOS,FARMOQUIMICA DEL PACIFICO S.A.,Directa,12000,2021,2023,95,501000
455,"TURBOGESIC GEL TÓPICO 1,16%",LABORATORIO CHILE S.A.,Directa,12000,2021,2023,98,388000
459,TAPSIN SIN CAFEÍNA CON PAMABROM COMPRIMIDOS,LABORATORIO MAVER S.A.,Indirecta,12000,2021,2025,83,408000
489,HIPOGLOS POMADA,LABORATORIOS ANDRÓMACO S.A.,Directa,12000,2020,2025,95,328000
504,TAPSIN COMPUESTO SABOR A MIEL-LIMÓN DE PICA POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIO MAVER S.A.,Indirecta,12000,2020,2023,81,510000
510,DISFRUTA TROPICAL SAL EFERVESCENTE EN SOBRES,LABORATORIO MAVER S.A.,Directa,12000,2020,2024,100,438000
531,CLARAGINE SABOR MIEL- LIMÓN COMPRIMIDOS DE DISOLUCIÓN BUCAL,LABORATORIOS PRATER S.A.,Indirecta,12000,2020,2023,86,516000
545,CAPRIMIDA CÁPSULAS 500 mg,LABORATORIOS RECALCINE S.A.,Indirecta,12000,2021,2024,85,384000
552,FLAPEX SUSPENSIÓN ORAL PARA GOTAS 4%,LABORATORIOS SILESIA S.A.,Directa,12000,2019,2024,88,416000
560,KITADOL INFANTIL SABOR UVA COMPRIMIDOS MASTICABLES 160 mg,LABORATORIO CHILE S.A.,Directa,12000,2021,2025,85,438000
626,"NAZIL OFTENO SOLUCIÓN OFTÁLMICA 0,1 %",LABORATORIOS  EUROMED CHILE S.A.,Indirecta,12000,2020,2023,98,452000
710,SALES PARA REHIDRATACIÓN 60  POLVO PARA SOLUCIÓN ORAL,OPKO CHILE S.A.,Directa,12000,2021,2025,85,341000
748,DOLGEX-L COMPRIMIDOS RECUBIERTOS 200 mg,LABORATORIO CHILE S.A.,Indirecta,12000,2022,2025,97,484000
754,TAPSIN COMPUESTO D.N. POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIO MAVER S.A.,Directa,12000,2022,2024,80,542000
781,IBUKIDS SUSPENSIÓN ORAL 200 mg/ 5 mL,LABORATORIOS  EUROMED CHILE S.A.,Directa,12000,2022,2025,80,495000
822,"FISIOLIMP SOLUCIÓN NASAL PARA NEBULIZACIÓN 0,9%",LABORATORIO PASTEUR S.A.,Directa,12000,2020,2023,88,526000
824,IPSON SUSPENSIÓN ORAL 100 mg/5 mL,LABORATORIOS SAVAL S.A.,Directa,12000,2021,2023,95,395000
826,HEADOL FLU DÍA POLVO PARA SOLUCIÓN ORAL EN SOBRES,LABORATORIOS FASA S.A.,Indirecta,12000,2019,2023,87,517000
865,ANALGÉSICO DENTAL SOLUCIÓN TÓPICA 85%,DROGUERIA HOFMANN S.A.C.,Directa,12000,2021,2024,80,334000
874,NOSCAPINA COMPRIMIDOS 20 mg,LABORATORIO PASTEUR S.A.,Directa,12000,2019,2025,90,469000
930,"BUCOSEPTIL SOLUCIÓN PARA COLUTORIO AL 0,1%",INSTITUTO SANITAS S.A.,Indirecta,12000,2021,2023,92,412000
937,SANIFERON COMPRIMIDOS,CHEMOPHARMA  S.A.,Indirecta,12000,2019,2023,85,517000
950,AGERMIN SOLUCIÓN TÓPICA 2%,LABORATORIOS ANDRÓMACO S.A.,Directa,12000,2020,2023,100,524000
984,PARACETAMOL INFANTIL COMPRIMIDOS  80 mg,OPKO CHILE S.A.,Directa,12000,2019,2025,97,437000
990,AORA SUSPENSIÓN PARA USO ORAL,LABORATORIO MAVER S.A.,Directa,12000,2019,2025,95,376000
993,"DIAVIT C-100 COMPRIMIDOS MASTICABLES CON SABOR A NARANJA, LIMÓN, PIÑA, FRESA Y TUTTI FRUTTI",LABORATORIO MAVER S.A.,Directa,12000,2021,2023,88,535000
1015,PARACETAMOL COMPRIMIDOS 500 mg,LABORATORIO CHILE S.A.,Directa,12000,2019,2023,96,415000
1031,AGUA BIDESTILADA PARA INYECTABLE,INDUSTRIAL Y COMERCIAL BAXTER DE CHILE LTDA,Directa,12000,2022,2025,86,437000
1070,CROTAMITON CREMA TÓPICA 10%,NOVARTIS CHILE S.A.,Indirecta,12000,2021,2025,91,398000
1106,WINASORB JARABE 150 mg/5 mL,LABORATORIOS LAFI LTDA.,Indirecta,12000,2021,2025,80,415000
1140,IDON SUSPENSIÓN PARA GOTAS ORALES 10 mg/1 mL,LABORATORIOS SAVAL S.A.,Indirecta,12000,2022,2025,90,492000
1197,BISOLVON JARABE ADULTOS 8 mg/5 mL,BOEHRINGER INGELHEIM LTDA.,Indirecta,12000,2019,2025,94,348000
1207,ALCOHOL ALCANFORADO AL 10%,LABORATORIO VALMA LTDA.,Indirecta,12000,2021,2024,89,433000
1251,NOVAPIEL EMULSIÓN TÓPICA,LABORATORIOS ANDRÓMACO S.A.,Directa,12000,2022,2025,90,474000
1276,VASELINA LÍQUIDA ORAL,MINTLAB  CO. S.A.,Indirecta,12000,2021,2025,89,430000
1300,ANTIHEMORROIDAL SUPOSITORIOS,LABORATORIOS FASA S.A.,Indirecta,12000,2020,2023,95,355000
1417,NOSCAPINA JARABE 5 mg/5 mL,LABORATORIOS FASA S.A.,Directa,12000,2022,2023,91,494000
1422,DIGENIL-B CÁPSULAS,LABORATORIOS SAVAL S.A.,Indirecta,12000,2020,2023,92,518000
1423,PROCTOPLEX SUPOSITORIOS,LABORATORIO ESPECIALIDADES FARMACEUTICAS KNOP S.A.,Directa,12000,2019,2025,93,493000
1433,FASAMOL COMPRIMIDOS MASTICABLES 80 mg,LABORATORIOS FASA S.A.,Indirecta,12000,2022,2025,92,359000
1452,"SIPIRAC GEL 1,16%",CHEMOPHARMA  S.A.,Indirecta,12000,2021,2024,99,416000
1466,PARACETAMOL INFANTIL COMPRIMIDOS MASTICABLES 80 mg,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Indirecta,12000,2020,2024,93,349000
1477,TOLNAFTATO SOLUCIÓN TÓPICA 1%,INSTITUTO SANITAS S.A.,Indirecta,12000,2021,2025,83,518000
1482,PRURIX LOCIÓN TÓPICA,LABORATORIOS STIEFEL DE CHILE Y CIA. LTDA.,Directa,12000,2021,2023,82,357000
1487,PERIDENT GEL DENTAL 1%,MASTER CARE S.A.,Indirecta,12000,2022,2023,83,442000
1510,PIRONAL SUSPENSIÓN ORAL 100 mg/5 mL.,LABORATORIO BAGÓ DE CHILE S.A.,Directa,12000,2021,2025,93,545000
1530,NAPROXENO SÓDICO COMPRIMIDOS RECUBIERTOS 275 mg,Medical International Laboratories Corporation S.A. (MINTLAB  Co. S.A.),Indirecta,12000,2020,2023,85,356000
1574,"COMPLEJO ARMÓNICO N° 52, SOLUCIÓN PARA GOTAS ORALES",LABORATORIO SEREY S.A.,Directa,12000,2022,2025,94,377000
1578,"COMPLEJO ARMÓNICO N° 62, SOLUCIÓN PARA GOTAS ORALES",LABORATORIO SEREY S.A.,Indirecta,12000,2019,2023,96,438000
1644,GELSENIUM D6 GLÓBULOS,LABORATORIO SEREY S.A.,Directa,12000,2020,2024,83,505000
1669,ÁRNICA C30 GLÓBULOS,LABORATORIO HOCHSTETTER S.A.,Directa,12000,2021,2023,82,380000
1748,SIMILIA Nº 119,LABORATORIO HOCHSTETTER S.A.,Directa,12000,2019,2024,96,408000
1755,SIMILIA Nº 126,LABORATORIO HOCHSTETTER S.A.,Indirecta,12000,2021,2024,80,508000
1844,IKOPLEX Nº1 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,12000,2020,2023,82,452000
1859,APIS COMPUESTO SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Indirecta,12000,2020,2024,96,409000
1867,CHAMOMILLA COMPUESTA SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Indirecta,12000,2020,2024,99,464000
1875,VARIPLANT SOLUCIÓN ORAL PARA GOTAS,KNOP LABORATORIOS S.A.,Directa,12000,2021,2024,91,513000
1889,MELISA T.M. SOLUCIÓN PARA GOTAS ORALES,LAURA XIMENA POLANCO GONZÁLEZ,Indirecta,12000,2021,2024,86,465000
1901,SIMILIA Nº 134,LABORATORIO HOCHSTETTER S.A.,Indirecta,12000,2022,2025,90,463000
1917,ECHINACEA UNGÜENTO TÓPICO,KNOP LABORATORIOS S.A.,Indirecta,12000,2021,2024,98,485000
1929,STAPHYSAGRIA D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,12000,2022,2025,88,482000
1931,CHINA D6 COMPRIMIOS,KNOP LABORATORIOS S.A.,Directa,12000,2022,2024,87,448000
1945,SIMILIA Nº 139,LABORATORIO HOCHSTETTER S.A.,Directa,12000,2019,2025,92,389000
1948,CANTHARIS D6 COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,12000,2019,2023,100,451000
1962,ALGAS MARINAS CON OLIVOS COMPRIMIDOS,KNOP LABORATORIOS S.A.,Directa,12000,2020,2024,84,411000
2024,GLÓBULOS COMPLEJOS 105,KNOP LABORATORIOS S.A.,Indirecta,12000,2021,2023,82,382000
2056,SIMILIA Nº 150,LABORATORIO HOCHSTETTER S.A.,Directa,12000,2021,2024,93,397000
2067,HORMEEL S SOLUCIÓN ORAL PARA GOTAS,Productos Farmacéuticos Heel Chile Ltda.,Directa,12000,2021,2023,92,433000
2089,SILICEA D3 COMPRIMIDOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Indirecta,12000,2020,2025,99,395000
2092,SILICEA C200 GLÓBULOS HOMEOPÁTICOS,LABORATORIO HOCHSTETTER S.A.,Directa,12000,2019,2023,98,378000
2105,"BIOACTIV KNOP E, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa,12000,2020,2025,84,481000
2120,"ALLIUM CEPA T.M., SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Directa,12000,2021,2023,81,442000
2145,VARIPLEX COMPRIMIDOS,KNOP LABORATORIOS S.A.,Indirecta,12000,2021,2025,98,481000
2158,"CAPSICUM COMPUESTO N° 2, SOLUCIÓN ORAL PARA GOTAS",ALS DISTRIBUIDORA LIMITADA,Indirecta,12000,2022,2024,85,535000
2183,TÉ KNOP N°1,FITOLAB KNOP LTDA.,Directa,12000,2020,2023,81,384000
2192,TÉ KNOP N°12,FITOLAB KNOP LTDA.,Indirecta,12000,2021,2024,91,400000
2206,"MANZANILLA EXTRACTO FLUIDO, SOLUCIÓN PARA GOTAS ORALES",KNOP LABORATORIOS S.A.,Indirecta,12000,2021,2024,80,421000
2237,ECHINACEA CÁPSULAS BLANDAS 250 mg,FARMACÉUTICA MED - CELL  LTDA.,Indirecta,12000,2022,2024,99,366000
2262,NASTURTIUM OFFICINALIS T.M. COMPRIMIDOS,LABORATORIO HOCHSTETTER S.A.,Directa,12000,2020,2025,87,517000
2312,HARPASUL NUEVA FÓRMULA CÁPSULAS BLANDAS,ALS DISTRIBUIDORA LIMITADA,Indirecta,12000,2021,2025,82,507000
2380,HEDILAR FT COMPRIMIDOS DE DESINTEGRACIÓN BUCAL 65 mg,LABORATORIOS ANDRÓMACO S.A.,Directa,12000,2022,2024,86,519000
2408,RECALM CÁPSULAS BLANDAS,SANOFI-AVENTIS DE CHILE S.A.,Indirecta,12000,2019,2023,96,528000
2414,JUNIPERUS COMPRIMIDOS,LABORATORIO HOCHSTETTER S.A.,Indirecta,12000,2020,2023,82,454000
2450,ARMONYL CÁPSULAS BLANDAS,LABORATORIO MAVER S.A.,Indirecta,12000,2022,2024,82,539000
2476,DALAY CÁPSULAS,GENOMMA LAB CHILE S.A.,Indirecta,12000,2021,2025,81,516000
2483,UNGÜENTO ALCANFORADO,BESTPHARMA S.A.,Directa,12000,2020,2024,100,491000
2484,AGUA PARA INYECTABLES,BESTPHARMA S.A.,Directa,12000,2019,2024,95,534000
2492,NOSCAPINA MAS ÁCIDO ASCÓRBICO JARABE,LABORATORIOS FASA S.A.,Indirecta,12000,2020,2024,86,516000
2503,DURASOLETS UNGÜENTO OFTÁLMICO,LABORATORIOS SMB FARMA S.A.,Indirecta,12000,2022,2025,91,340000
20,POLVOS ALCALINOS VOLTA,LABORATORIOS  EUROMED CHILE S.A.,Directa,11000,2019,2024,90,536000
29,A Y R EMULSIÓN DÉRMICA 5%,LABORATORIOS SMB FARMA S.A.,Indirecta,11000,2021,2025,89,427000
52,CEBION 1000 COMPRIMIDOS EFERVESCENTES 1 g,MERCK S.A.,Directa,11000,2020,2024,97,521000
61,"VISINE SOLUCIÓN OFTÁLMICA 0,5 mg/mL",JOHNSON & JOHNSON PERSONAL CARE CHILE S.A.,Indirecta,11000,2022,2024,99,485000
70,PANADOL COMPRIMIDOS EFERVESCENTES 500 mg,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.,Directa,11000,2019,2024,82,483000
86,GASOPAX COMPRIMIDOS MASTICABLES,LABORATORIOS PRATER S.A.,Directa,11000,2020,2024,84,352000
95,PURSENID GRAGEAS,NOVARTIS CHILE S.A.,Directa,11000,2019,2025,84,337000
118,FLUCRIT COMPRIMIDOS,LABORATORIOS ANDRÓMACO S.A.,Indirecta,11000,2022,2024,86,503000
121,GASORBOL COMPRIMIDOS MASTICABLES 100 mg,LABORATORIOS ANDRÓMACO S.A.,Indirecta,11000,2019,2023,100,349000
139,TIFEN PEDIÁTRICO SUSPENSIÓN ORAL 100 mg/5 mL,LABORATORIOS ANDRÓMACO S.A.,Directa,11000,2020,2025,99,519000
143,HANSAPLAST PARCHE AL 40%,BEIERSDORF S.A.,Indirecta,11000,2022,2025,91,422000
149,SEDOFLAX SUSPENSIÓN ORAL PARA GOTAS 40 mg/mL,MASTER CARE S.A.,Indirecta,11000,2022,2024,90,521000
162,CARDIASA COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 100 mg,LABORATORIOS SILESIA S.A.,Directa,11000,2022,2025,87,463000
202,SICATREX CREMA DÉRMICA,MINTLAB  CO. S.A.,Directa,11000,2019,2025,100,514000
206,PARACETAMOL SOLUCIÓN ORAL PARA GOTAS 100 mg/mL,LABORATORIOS ANDRÓMACO S.A.,Indirecta,11000,2020,2023,91,513000
278,CEBION SABOR MANDARINA COMPRIMIDOS MASTICABLES 500 mg,MERCK S.A.,Indirecta,11000,2020,2024,84,469000
280,PREDUAL TEEN COMPRIMIDOS,LABORATORIOS ANDRÓMACO S.A.,Indirecta,11000,2022,2024,87,523000
374,CORVASOL CÁPSULAS CON MICROGRÁNULOS CON RECUBRIMIENTO ENTÉRICO 100 mg,MEDIPHARM LTDA.,Directa,11000,2021,2023,82,332000
445,"CLARIMIR SOLUCIÓN OFTÁLMICA 0,1%",LABORATORIOS ANDRÓMACO S.A.,Indirecta,11000,2021,2023,94,330000
457,DOMPERIDONA COMPRIMIDOS 10 mg,LABORATORIOS ANDRÓMACO S.A.,Directa,11000,2022,2023,82,435000
460,"COLURAL COLUTORIO 0,12%",BESTPHARMA S.A.,Indirecta,11000,2020,2023,100,345000
469,YASTA COMPRIMIDOS EFERVESCENTES,BAYER S.A.,Indirecta,11000,2022,2024,87,346000
